product_id;product_name;brand;rating;review_text;review_date
103;Apple iPhone 15;Apple;1;Производительность на высоте.;02.10.2024
101;Samsung Galaxy A55;Samsung;5;Средне, есть недостатки по звуку.;28.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Слабый аккумулятор, приходится заряжать дважды в день.;03.05.2024
103;Apple iPhone 15;Apple;2;Очень доволен качеством, всё работает отлично.;07.06.2024
101;Samsung Galaxy A55;Samsung;5;Компактный и лёгкий, удобно носить.;18.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Медленно работает GPS.;16.09.2024
103;Apple iPhone 15;Apple;5;Удобный интерфейс, всё понятно.;13.10.2024
101;Samsung Galaxy A55;Samsung;5;Слишком быстро разряжается батарея.;06.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Производительность на высоте.;01.10.2024
103;Apple iPhone 15;Apple;5;Камера не впечатлила.;24.07.2024
101;Samsung Galaxy A55;Samsung;3;Удобный интерфейс, всё понятно.;21.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Камера не впечатлила.;17.08.2024
103;Apple iPhone 15;Apple;1;Соотношение цена/качество оптимальное.;08.06.2024
101;Samsung Galaxy A55;Samsung;4;Медленно работает GPS.;08.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Дизайн простой, но функционал на уровне.;06.09.2024
103;Apple iPhone 15;Apple;3;Фото отличное, особенно ночные снимки.;05.10.2024
101;Samsung Galaxy A55;Samsung;4;Рекомендую друзьям, лучший выбор.;02.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Фото отличное, особенно ночные снимки.;22.10.2024
103;Apple iPhone 15;Apple;5;Нестабильная связь, иногда пропадает интернет.;10.10.2024
101;Samsung Galaxy A55;Samsung;5;Камера не впечатлила.;26.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Много бесполезных приложений в системе.;08.05.2024
103;Apple iPhone 15;Apple;2;Средне, есть недостатки по звуку.;13.07.2024
101;Samsung Galaxy A55;Samsung;4;Приятно держать в руке, экран яркий.;02.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Средне, есть недостатки по звуку.;24.09.2024
103;Apple iPhone 15;Apple;5;Памяти маловато для фото и видео.;02.09.2024
101;Samsung Galaxy A55;Samsung;5;Средне, есть недостатки по звуку.;14.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Компактный и лёгкий, удобно носить.;08.09.2024
103;Apple iPhone 15;Apple;3;Много бесполезных приложений в системе.;13.11.2024
101;Samsung Galaxy A55;Samsung;5;Слишком быстро разряжается батарея.;15.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Нестабильная связь, иногда пропадает интернет.;15.05.2024
103;Apple iPhone 15;Apple;1;Слабый аккумулятор, приходится заряжать дважды в день.;16.07.2024
101;Samsung Galaxy A55;Samsung;3;Соотношение цена/качество оптимальное.;27.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Средне, есть недостатки по звуку.;19.05.2024
103;Apple iPhone 15;Apple;5;Дизайн простой, но функционал на уровне.;30.06.2024
101;Samsung Galaxy A55;Samsung;3;Приятно держать в руке, экран яркий.;04.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Слишком быстро разряжается батарея.;06.08.2024
103;Apple iPhone 15;Apple;5;Слишком быстро разряжается батарея.;25.11.2024
101;Samsung Galaxy A55;Samsung;3;Плохая комплектация, ожидал больше.;07.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Фото отличное, особенно ночные снимки.;16.06.2024
103;Apple iPhone 15;Apple;1;Удобный интерфейс, всё понятно.;01.11.2024
101;Samsung Galaxy A55;Samsung;2;Компактный и лёгкий, удобно носить.;03.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Памяти маловато для фото и видео.;01.09.2024
103;Apple iPhone 15;Apple;5;Много бесполезных приложений в системе.;03.09.2024
101;Samsung Galaxy A55;Samsung;4;Очень доволен качеством, всё работает отлично.;27.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Фото отличное, особенно ночные снимки.;30.07.2024
103;Apple iPhone 15;Apple;3;Памяти маловато для фото и видео.;16.06.2024
101;Samsung Galaxy A55;Samsung;5;Плохая комплектация, ожидал больше.;13.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Камера не впечатлила.;06.10.2024
103;Apple iPhone 15;Apple;3;Дизайн простой, но функционал на уровне.;17.06.2024
101;Samsung Galaxy A55;Samsung;1;Корпус царапается, нужен чехол.;07.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Дизайн простой, но функционал на уровне.;11.08.2024
103;Apple iPhone 15;Apple;2;Слабый аккумулятор, приходится заряжать дважды в день.;28.07.2024
101;Samsung Galaxy A55;Samsung;3;Много бесполезных приложений в системе.;14.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Плохая комплектация, ожидал больше.;27.07.2024
103;Apple iPhone 15;Apple;5;Дизайн простой, но функционал на уровне.;27.07.2024
101;Samsung Galaxy A55;Samsung;2;Соотношение цена/качество оптимальное.;22.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Слабый аккумулятор, приходится заряжать дважды в день.;28.05.2024
103;Apple iPhone 15;Apple;3;Цена высокая, но оправдана.;08.11.2024
101;Samsung Galaxy A55;Samsung;3;Много бесполезных приложений в системе.;29.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Фото отличное, особенно ночные снимки.;26.10.2024
103;Apple iPhone 15;Apple;3;Рекомендую друзьям, лучший выбор.;25.11.2024
101;Samsung Galaxy A55;Samsung;2;Средне, есть недостатки по звуку.;01.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Очень доволен качеством, всё работает отлично.;01.09.2024
103;Apple iPhone 15;Apple;4;Корпус царапается, нужен чехол.;29.09.2024
101;Samsung Galaxy A55;Samsung;2;Нестабильная связь, иногда пропадает интернет.;23.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Производительность на высоте.;12.06.2024
103;Apple iPhone 15;Apple;1;Средне, есть недостатки по звуку.;11.11.2024
101;Samsung Galaxy A55;Samsung;3;Производительность на высоте.;23.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Средне, есть недостатки по звуку.;10.09.2024
103;Apple iPhone 15;Apple;3;Дизайн простой, но функционал на уровне.;30.09.2024
101;Samsung Galaxy A55;Samsung;3;Удобный интерфейс, всё понятно.;25.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Много бесполезных приложений в системе.;15.06.2024
103;Apple iPhone 15;Apple;3;Производительность на высоте.;11.10.2024
101;Samsung Galaxy A55;Samsung;4;Очень доволен качеством, всё работает отлично.;01.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Производительность на высоте.;24.06.2024
103;Apple iPhone 15;Apple;2;Фото отличное, особенно ночные снимки.;19.06.2024
101;Samsung Galaxy A55;Samsung;5;Слабый аккумулятор, приходится заряжать дважды в день.;20.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Корпус царапается, нужен чехол.;15.06.2024
103;Apple iPhone 15;Apple;5;Дизайн простой, но функционал на уровне.;14.06.2024
101;Samsung Galaxy A55;Samsung;3;Соотношение цена/качество оптимальное.;01.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Средне, есть недостатки по звуку.;21.05.2024
103;Apple iPhone 15;Apple;5;Компактный и лёгкий, удобно носить.;07.07.2024
101;Samsung Galaxy A55;Samsung;4;Камера не впечатлила.;10.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Слишком быстро разряжается батарея.;18.05.2024
103;Apple iPhone 15;Apple;1;Очень доволен качеством, всё работает отлично.;13.08.2024
101;Samsung Galaxy A55;Samsung;2;Удобный интерфейс, всё понятно.;08.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Средне, есть недостатки по звуку.;31.07.2024
103;Apple iPhone 15;Apple;3;Средне, есть недостатки по звуку.;18.06.2024
101;Samsung Galaxy A55;Samsung;1;Слишком быстро разряжается батарея.;14.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Много бесполезных приложений в системе.;04.10.2024
103;Apple iPhone 15;Apple;1;Много бесполезных приложений в системе.;30.08.2024
101;Samsung Galaxy A55;Samsung;3;Рекомендую друзьям, лучший выбор.;28.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Корпус царапается, нужен чехол.;01.08.2024
103;Apple iPhone 15;Apple;5;Рекомендую друзьям, лучший выбор.;27.06.2024
101;Samsung Galaxy A55;Samsung;4;Компактный и лёгкий, удобно носить.;24.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Удобный интерфейс, всё понятно.;11.07.2024
103;Apple iPhone 15;Apple;2;Средне, есть недостатки по звуку.;09.06.2024
101;Samsung Galaxy A55;Samsung;4;Слишком быстро разряжается батарея.;22.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Фото отличное, особенно ночные снимки.;28.05.2024
103;Apple iPhone 15;Apple;2;Памяти маловато для фото и видео.;11.11.2024
101;Samsung Galaxy A55;Samsung;2;Очень доволен качеством, всё работает отлично.;29.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Много бесполезных приложений в системе.;12.06.2024
103;Apple iPhone 15;Apple;1;Дизайн простой, но функционал на уровне.;24.07.2024
101;Samsung Galaxy A55;Samsung;2;Медленно работает GPS.;17.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Камера не впечатлила.;21.06.2024
103;Apple iPhone 15;Apple;4;Удобный интерфейс, всё понятно.;25.08.2024
101;Samsung Galaxy A55;Samsung;1;Цена высокая, но оправдана.;24.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Соотношение цена/качество оптимальное.;14.07.2024
103;Apple iPhone 15;Apple;3;Дизайн простой, но функционал на уровне.;22.07.2024
101;Samsung Galaxy A55;Samsung;5;Средне, есть недостатки по звуку.;22.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Медленно работает GPS.;23.10.2024
103;Apple iPhone 15;Apple;5;Компактный и лёгкий, удобно носить.;22.09.2024
101;Samsung Galaxy A55;Samsung;5;Плохая комплектация, ожидал больше.;14.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Дизайн простой, но функционал на уровне.;07.10.2024
103;Apple iPhone 15;Apple;5;Камера не впечатлила.;20.07.2024
101;Samsung Galaxy A55;Samsung;1;Компактный и лёгкий, удобно носить.;08.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Соотношение цена/качество оптимальное.;22.05.2024
103;Apple iPhone 15;Apple;2;Рекомендую друзьям, лучший выбор.;05.10.2024
101;Samsung Galaxy A55;Samsung;5;Дизайн простой, но функционал на уровне.;28.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Цена высокая, но оправдана.;28.05.2024
103;Apple iPhone 15;Apple;4;Компактный и лёгкий, удобно носить.;21.08.2024
101;Samsung Galaxy A55;Samsung;5;Камера не впечатлила.;15.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Средне, есть недостатки по звуку.;12.08.2024
103;Apple iPhone 15;Apple;5;Удобный интерфейс, всё понятно.;15.07.2024
101;Samsung Galaxy A55;Samsung;3;Очень доволен качеством, всё работает отлично.;24.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Приятно держать в руке, экран яркий.;11.05.2024
103;Apple iPhone 15;Apple;5;Приятно держать в руке, экран яркий.;11.06.2024
101;Samsung Galaxy A55;Samsung;1;Дизайн простой, но функционал на уровне.;01.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Дизайн простой, но функционал на уровне.;08.07.2024
103;Apple iPhone 15;Apple;4;Нестабильная связь, иногда пропадает интернет.;15.09.2024
101;Samsung Galaxy A55;Samsung;1;Производительность на высоте.;01.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Цена высокая, но оправдана.;21.09.2024
103;Apple iPhone 15;Apple;5;Приятно держать в руке, экран яркий.;15.10.2024
101;Samsung Galaxy A55;Samsung;2;Приятно держать в руке, экран яркий.;16.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Цена высокая, но оправдана.;15.08.2024
103;Apple iPhone 15;Apple;5;Соотношение цена/качество оптимальное.;15.07.2024
101;Samsung Galaxy A55;Samsung;4;Компактный и лёгкий, удобно носить.;02.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Дизайн простой, но функционал на уровне.;10.07.2024
103;Apple iPhone 15;Apple;3;Производительность на высоте.;14.11.2024
101;Samsung Galaxy A55;Samsung;2;Производительность на высоте.;24.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Много бесполезных приложений в системе.;19.06.2024
103;Apple iPhone 15;Apple;3;Рекомендую друзьям, лучший выбор.;20.07.2024
101;Samsung Galaxy A55;Samsung;1;Слабый аккумулятор, приходится заряжать дважды в день.;24.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Компактный и лёгкий, удобно носить.;26.07.2024
103;Apple iPhone 15;Apple;4;Цена высокая, но оправдана.;27.09.2024
101;Samsung Galaxy A55;Samsung;3;Камера не впечатлила.;15.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Производительность на высоте.;02.06.2024
103;Apple iPhone 15;Apple;5;Камера не впечатлила.;18.10.2024
101;Samsung Galaxy A55;Samsung;1;Корпус царапается, нужен чехол.;29.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Удобный интерфейс, всё понятно.;23.06.2024
103;Apple iPhone 15;Apple;4;Корпус царапается, нужен чехол.;11.06.2024
101;Samsung Galaxy A55;Samsung;5;Нестабильная связь, иногда пропадает интернет.;30.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Камера не впечатлила.;03.08.2024
103;Apple iPhone 15;Apple;5;Цена высокая, но оправдана.;10.10.2024
101;Samsung Galaxy A55;Samsung;1;Слишком быстро разряжается батарея.;01.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Дизайн простой, но функционал на уровне.;28.09.2024
103;Apple iPhone 15;Apple;4;Нестабильная связь, иногда пропадает интернет.;25.07.2024
101;Samsung Galaxy A55;Samsung;2;Фото отличное, особенно ночные снимки.;27.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Соотношение цена/качество оптимальное.;07.05.2024
103;Apple iPhone 15;Apple;4;Много бесполезных приложений в системе.;19.06.2024
101;Samsung Galaxy A55;Samsung;4;Средне, есть недостатки по звуку.;15.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Рекомендую друзьям, лучший выбор.;04.07.2024
103;Apple iPhone 15;Apple;4;Нестабильная связь, иногда пропадает интернет.;09.10.2024
101;Samsung Galaxy A55;Samsung;2;Компактный и лёгкий, удобно носить.;16.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Слабый аккумулятор, приходится заряжать дважды в день.;12.05.2024
103;Apple iPhone 15;Apple;1;Корпус царапается, нужен чехол.;19.09.2024
101;Samsung Galaxy A55;Samsung;3;Рекомендую друзьям, лучший выбор.;17.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Много бесполезных приложений в системе.;04.05.2024
103;Apple iPhone 15;Apple;3;Производительность на высоте.;19.07.2024
101;Samsung Galaxy A55;Samsung;2;Компактный и лёгкий, удобно носить.;07.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Нестабильная связь, иногда пропадает интернет.;24.09.2024
103;Apple iPhone 15;Apple;3;Очень доволен качеством, всё работает отлично.;23.08.2024
101;Samsung Galaxy A55;Samsung;1;Очень доволен качеством, всё работает отлично.;12.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Удобный интерфейс, всё понятно.;05.06.2024
103;Apple iPhone 15;Apple;2;Плохая комплектация, ожидал больше.;30.06.2024
101;Samsung Galaxy A55;Samsung;2;Приятно держать в руке, экран яркий.;23.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Камера не впечатлила.;13.08.2024
103;Apple iPhone 15;Apple;3;Фото отличное, особенно ночные снимки.;15.06.2024
101;Samsung Galaxy A55;Samsung;3;Слишком быстро разряжается батарея.;01.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Камера не впечатлила.;04.08.2024
103;Apple iPhone 15;Apple;1;Компактный и лёгкий, удобно носить.;12.06.2024
101;Samsung Galaxy A55;Samsung;2;Много бесполезных приложений в системе.;24.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Плохая комплектация, ожидал больше.;23.06.2024
103;Apple iPhone 15;Apple;4;Очень доволен качеством, всё работает отлично.;21.10.2024
101;Samsung Galaxy A55;Samsung;3;Камера не впечатлила.;20.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Фото отличное, особенно ночные снимки.;09.08.2024
103;Apple iPhone 15;Apple;3;Медленно работает GPS.;26.09.2024
101;Samsung Galaxy A55;Samsung;3;Нестабильная связь, иногда пропадает интернет.;09.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Средне, есть недостатки по звуку.;21.07.2024
103;Apple iPhone 15;Apple;1;Плохая комплектация, ожидал больше.;04.09.2024
101;Samsung Galaxy A55;Samsung;3;Дизайн простой, но функционал на уровне.;06.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Цена высокая, но оправдана.;12.05.2024
103;Apple iPhone 15;Apple;3;Слабый аккумулятор, приходится заряжать дважды в день.;19.10.2024
101;Samsung Galaxy A55;Samsung;2;Очень доволен качеством, всё работает отлично.;18.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Рекомендую друзьям, лучший выбор.;17.07.2024
103;Apple iPhone 15;Apple;3;Приятно держать в руке, экран яркий.;19.08.2024
101;Samsung Galaxy A55;Samsung;1;Плохая комплектация, ожидал больше.;07.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Рекомендую друзьям, лучший выбор.;31.05.2024
103;Apple iPhone 15;Apple;1;Памяти маловато для фото и видео.;05.10.2024
101;Samsung Galaxy A55;Samsung;5;Производительность на высоте.;22.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Производительность на высоте.;17.06.2024
103;Apple iPhone 15;Apple;5;Корпус царапается, нужен чехол.;16.10.2024
101;Samsung Galaxy A55;Samsung;5;Удобный интерфейс, всё понятно.;30.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Фото отличное, особенно ночные снимки.;16.05.2024
103;Apple iPhone 15;Apple;2;Слишком быстро разряжается батарея.;04.09.2024
101;Samsung Galaxy A55;Samsung;5;Нестабильная связь, иногда пропадает интернет.;21.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Корпус царапается, нужен чехол.;27.10.2024
103;Apple iPhone 15;Apple;1;Много бесполезных приложений в системе.;15.06.2024
101;Samsung Galaxy A55;Samsung;1;Средне, есть недостатки по звуку.;28.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Камера не впечатлила.;28.08.2024
103;Apple iPhone 15;Apple;1;Дизайн простой, но функционал на уровне.;09.09.2024
101;Samsung Galaxy A55;Samsung;2;Дизайн простой, но функционал на уровне.;14.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Памяти маловато для фото и видео.;11.07.2024
103;Apple iPhone 15;Apple;3;Много бесполезных приложений в системе.;01.06.2024
101;Samsung Galaxy A55;Samsung;5;Рекомендую друзьям, лучший выбор.;12.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Очень доволен качеством, всё работает отлично.;17.10.2024
103;Apple iPhone 15;Apple;3;Рекомендую друзьям, лучший выбор.;22.09.2024
101;Samsung Galaxy A55;Samsung;5;Производительность на высоте.;21.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Камера не впечатлила.;04.08.2024
103;Apple iPhone 15;Apple;4;Приятно держать в руке, экран яркий.;26.09.2024
101;Samsung Galaxy A55;Samsung;2;Компактный и лёгкий, удобно носить.;29.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Памяти маловато для фото и видео.;09.07.2024
103;Apple iPhone 15;Apple;4;Дизайн простой, но функционал на уровне.;03.11.2024
101;Samsung Galaxy A55;Samsung;1;Слишком быстро разряжается батарея.;12.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Компактный и лёгкий, удобно носить.;28.06.2024
103;Apple iPhone 15;Apple;4;Средне, есть недостатки по звуку.;21.07.2024
101;Samsung Galaxy A55;Samsung;1;Приятно держать в руке, экран яркий.;31.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Памяти маловато для фото и видео.;18.06.2024
103;Apple iPhone 15;Apple;5;Нестабильная связь, иногда пропадает интернет.;26.06.2024
101;Samsung Galaxy A55;Samsung;5;Фото отличное, особенно ночные снимки.;21.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Фото отличное, особенно ночные снимки.;10.08.2024
103;Apple iPhone 15;Apple;2;Приятно держать в руке, экран яркий.;16.08.2024
101;Samsung Galaxy A55;Samsung;5;Цена высокая, но оправдана.;19.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Много бесполезных приложений в системе.;24.08.2024
103;Apple iPhone 15;Apple;2;Очень доволен качеством, всё работает отлично.;19.09.2024
101;Samsung Galaxy A55;Samsung;4;Фото отличное, особенно ночные снимки.;10.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Камера не впечатлила.;17.07.2024
103;Apple iPhone 15;Apple;4;Соотношение цена/качество оптимальное.;18.11.2024
101;Samsung Galaxy A55;Samsung;5;Слабый аккумулятор, приходится заряжать дважды в день.;29.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Средне, есть недостатки по звуку.;23.08.2024
103;Apple iPhone 15;Apple;4;Корпус царапается, нужен чехол.;29.06.2024
101;Samsung Galaxy A55;Samsung;2;Средне, есть недостатки по звуку.;20.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Очень доволен качеством, всё работает отлично.;29.06.2024
103;Apple iPhone 15;Apple;2;Соотношение цена/качество оптимальное.;23.09.2024
101;Samsung Galaxy A55;Samsung;2;Средне, есть недостатки по звуку.;24.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Цена высокая, но оправдана.;21.06.2024
103;Apple iPhone 15;Apple;1;Очень доволен качеством, всё работает отлично.;06.07.2024
101;Samsung Galaxy A55;Samsung;1;Плохая комплектация, ожидал больше.;17.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Корпус царапается, нужен чехол.;28.05.2024
103;Apple iPhone 15;Apple;3;Компактный и лёгкий, удобно носить.;21.08.2024
101;Samsung Galaxy A55;Samsung;4;Соотношение цена/качество оптимальное.;22.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Слабый аккумулятор, приходится заряжать дважды в день.;26.07.2024
103;Apple iPhone 15;Apple;3;Приятно держать в руке, экран яркий.;24.11.2024
101;Samsung Galaxy A55;Samsung;1;Очень доволен качеством, всё работает отлично.;09.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Слишком быстро разряжается батарея.;19.10.2024
103;Apple iPhone 15;Apple;2;Удобный интерфейс, всё понятно.;07.07.2024
101;Samsung Galaxy A55;Samsung;4;Корпус царапается, нужен чехол.;12.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Медленно работает GPS.;03.07.2024
103;Apple iPhone 15;Apple;2;Средне, есть недостатки по звуку.;27.09.2024
101;Samsung Galaxy A55;Samsung;1;Слабый аккумулятор, приходится заряжать дважды в день.;29.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Медленно работает GPS.;28.05.2024
103;Apple iPhone 15;Apple;1;Корпус царапается, нужен чехол.;12.07.2024
101;Samsung Galaxy A55;Samsung;5;Производительность на высоте.;08.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Памяти маловато для фото и видео.;25.10.2024
103;Apple iPhone 15;Apple;1;Соотношение цена/качество оптимальное.;12.11.2024
101;Samsung Galaxy A55;Samsung;2;Фото отличное, особенно ночные снимки.;21.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Нестабильная связь, иногда пропадает интернет.;10.05.2024
103;Apple iPhone 15;Apple;2;Удобный интерфейс, всё понятно.;28.11.2024
101;Samsung Galaxy A55;Samsung;5;Производительность на высоте.;30.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Камера не впечатлила.;29.07.2024
103;Apple iPhone 15;Apple;4;Производительность на высоте.;30.10.2024
101;Samsung Galaxy A55;Samsung;4;Компактный и лёгкий, удобно носить.;25.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Соотношение цена/качество оптимальное.;12.08.2024
103;Apple iPhone 15;Apple;3;Корпус царапается, нужен чехол.;07.06.2024
101;Samsung Galaxy A55;Samsung;3;Производительность на высоте.;14.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Камера не впечатлила.;21.05.2024
103;Apple iPhone 15;Apple;2;Приятно держать в руке, экран яркий.;13.11.2024
101;Samsung Galaxy A55;Samsung;2;Очень доволен качеством, всё работает отлично.;29.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Плохая комплектация, ожидал больше.;02.07.2024
103;Apple iPhone 15;Apple;2;Нестабильная связь, иногда пропадает интернет.;04.06.2024
101;Samsung Galaxy A55;Samsung;2;Средне, есть недостатки по звуку.;26.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Нестабильная связь, иногда пропадает интернет.;03.10.2024
103;Apple iPhone 15;Apple;5;Рекомендую друзьям, лучший выбор.;12.09.2024
101;Samsung Galaxy A55;Samsung;2;Производительность на высоте.;16.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Соотношение цена/качество оптимальное.;23.06.2024
103;Apple iPhone 15;Apple;5;Рекомендую друзьям, лучший выбор.;27.10.2024
101;Samsung Galaxy A55;Samsung;4;Дизайн простой, но функционал на уровне.;02.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Цена высокая, но оправдана.;09.06.2024
103;Apple iPhone 15;Apple;5;Производительность на высоте.;26.11.2024
101;Samsung Galaxy A55;Samsung;3;Корпус царапается, нужен чехол.;21.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Производительность на высоте.;24.10.2024
103;Apple iPhone 15;Apple;2;Корпус царапается, нужен чехол.;02.11.2024
101;Samsung Galaxy A55;Samsung;2;Производительность на высоте.;24.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Цена высокая, но оправдана.;11.07.2024
103;Apple iPhone 15;Apple;3;Компактный и лёгкий, удобно носить.;09.08.2024
101;Samsung Galaxy A55;Samsung;1;Компактный и лёгкий, удобно носить.;18.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Слабый аккумулятор, приходится заряжать дважды в день.;01.09.2024
103;Apple iPhone 15;Apple;2;Корпус царапается, нужен чехол.;04.07.2024
101;Samsung Galaxy A55;Samsung;1;Соотношение цена/качество оптимальное.;05.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Соотношение цена/качество оптимальное.;23.05.2024
103;Apple iPhone 15;Apple;3;Приятно держать в руке, экран яркий.;28.10.2024
101;Samsung Galaxy A55;Samsung;1;Слишком быстро разряжается батарея.;30.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Фото отличное, особенно ночные снимки.;03.05.2024
103;Apple iPhone 15;Apple;1;Медленно работает GPS.;29.07.2024
101;Samsung Galaxy A55;Samsung;1;Рекомендую друзьям, лучший выбор.;02.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Компактный и лёгкий, удобно носить.;04.06.2024
103;Apple iPhone 15;Apple;2;Дизайн простой, но функционал на уровне.;10.09.2024
101;Samsung Galaxy A55;Samsung;1;Приятно держать в руке, экран яркий.;04.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Много бесполезных приложений в системе.;20.06.2024
103;Apple iPhone 15;Apple;3;Плохая комплектация, ожидал больше.;22.09.2024
